X7331,0
X7602,0
X7111,0
X6886,0
X5260,0
X5531,0
X5422,0
X6995,0
X6430,0
X5104,0
X6514,0
X6270,0
X6565,0
X7241,0.117504723226425
X6274,0.157240776098208
X6447,0.289796550304913
X5348,0.302273218773001
X6738,0.306466476811099
X5866,0.310746483546072
X6746,0.330810803000044
X5894,0.333379760346634
X6526,0.337328929104576
X7583,0.349103120369639
X6732,0.352255932978342
X6969,0.357016687619058
X6785,0.364462305156498
X6977,0.3721858978232
X6448,0.394434576587706
X6379,0.424123401236114
X5562,0.427398881228225
X5354,0.439074420836037
X6958,0.443336010231958
X5968,0.458235465162649
X6227,0.470743608727086
X5660,0.471149017521405
X6384,0.474746790865521
X6050,0.483016897914134
X5642,0.483692933629459
X7028,0.488354849693281
X6946,0.489476349249266
X6398,0.492082471147303
X6733,0.497957674615165
X6557,0.506026310030099
X7361,0.509717588600881
X5339,0.511664702177303
X6713,0.515047229428587
X6407,0.51851472161397
X6056,0.532139653706902
X6114,0.541002161484209
X7136,0.545166481689075
X6000,0.547395783044555
X5815,0.549349429208817
X6859,0.556376688183264
X6631,0.55733926969552
X6507,0.56378548232342
X5918,0.569799746488543
X5513,0.570351877506836
X5949,0.57366482442105
X6968,0.575476797555335
X6552,0.576444837353486
X5318,0.579606339874075
X6848,0.580982566926846
X5123,0.583344239032701
X6864,0.583559717383852
X6893,0.584509703420508
X6128,0.589264582476142
X5842,0.589832962148349
X7024,0.594393116606566
X6064,0.606483155344022
X5357,0.61860506401874
X6458,0.623996736437041
X5304,0.627087001328261
X5943,0.628477226207356
X7325,0.632583952642988
X6488,0.63287615803977
X5936,0.632886324484897
X5703,0.63351040381094
X5064,0.636647544630892
X6550,0.645516402929863
X4757,0.6459993141338
X5398,0.650303043057072
X6933,0.650532535291596
X7135,0.653072767336231
X6909,0.653638516015722
X6072,0.655493345661092
X5733,0.658049225440756
X6176,0.660595567777637
X6432,0.662245712714835
X6378,0.663990365355311
X6318,0.666295276598454
X6068,0.666337049975421
X5870,0.666775952309935
X5843,0.666835450547231
X6048,0.667734033606067
X6782,0.670225319587431
X6572,0.670313593452354
X5791,0.673569994240373
X5944,0.673883451368774
X4889,0.676937993355778
X6854,0.677257319496938
X6150,0.680875540561342
X6947,0.683181940410104
X6401,0.684883051005117
X6797,0.686382661300779
X7628,0.6871434643765
X6412,0.689403737576691
X5980,0.690284813564279
X5502,0.691096709220552
X4890,0.691451904072621
X6865,0.691912713334611
X6265,0.692595649788295
X5958,0.694108703806325
X6483,0.697554561461334
X6216,0.698432752952359
X6258,0.698904997095708
X4796,0.700692592635539
X5893,0.700712740146381
X5206,0.704032151399949
X6226,0.70929846311796
X7021,0.712798658364043
X6175,0.712865023844362
X5273,0.716753934507584
X6282,0.717225015824631
X6601,0.720515646473455
X6540,0.72175151890941
X5296,0.721932785556882
X5299,0.721936183963274
X6376,0.721987123937048
X5942,0.723784038435735
X5347,0.724266594859898
X6570,0.725341739872395
X6498,0.725397945363155
X6780,0.726871725240792
X6366,0.726985244360911
X6792,0.728117512406865
X6705,0.728520175771737
X6979,0.731478536991199
X5551,0.731810355486709
X7363,0.732282473103929
X5257,0.734213555789223
X7013,0.734768356405859
X5460,0.7368729847166
X5899,0.736886463860005
X5489,0.737164522318015
X6531,0.737167841461846
X5816,0.73820304883576
X6454,0.738664148122007
X7194,0.739473867640224
X6992,0.739697730815937
X5841,0.740722392094094
X6406,0.742879502390604
X5744,0.74491426678572
X6532,0.747957620565868
X6029,0.751408743544579
X7296,0.75189344583893
X6164,0.753834711190805
X6393,0.754708294399401
X5770,0.755963202590955
X5536,0.758238701782602
X6148,0.758415186633033
X5721,0.760770803878389
X7067,0.762511137290893
X4744,0.764498384325242
X6961,0.764809288239328
X5032,0.7654726962804
X6198,0.769995938329654
X5366,0.770171968868486
X5469,0.7707020342792
X6119,0.773954591715911
X5018,0.774383046844816
X5421,0.774732046973517
X5477,0.776637322267544
X6449,0.776703636886499
X7174,0.777714724857216
X6689,0.778927293760177
X5038,0.779646731660667
X5859,0.780405197080602
X6387,0.780484711696852
X5941,0.780531376819416
X5670,0.781552508671803
X7577,0.782366872991369
X5271,0.782390016656107
X6389,0.783050497688675
X5634,0.784118943668646
X5974,0.785042893341064
X6544,0.785251762268744
X6459,0.787342728944804
X4806,0.788678888719969
X5913,0.788934512712963
X5220,0.79020986613001
X6506,0.79071363631031
X6791,0.792400999238146
X7367,0.795394064233584
X5644,0.795654917450028
X4691,0.795712986707634
X6679,0.79673529213848
X6098,0.797393092428347
X6978,0.797433325107044
X6016,0.797810244543191
X4471,0.798477177528404
X5404,0.799460285432222
X6685,0.801465724835624
X5578,0.802542826871403
X6649,0.803531954562533
X6221,0.806163128018684
X7141,0.807863903901308
X5822,0.808322149508845
X6955,0.808830184170109
X6303,0.809784130760595
X5926,0.813216920872549
X6882,0.813635394348408
X7336,0.814872957064558
X5188,0.81589862042659
X5981,0.816431412939284
X5821,0.816456530834232
X5950,0.818945713798303
X6457,0.819954420606319
X6462,0.820056733615604
X6284,0.822184848989443
X5335,0.822270841308925
X6404,0.822272748268285
X5528,0.823337054869364
X5131,0.826797951085056
X5168,0.827010890828311
X4724,0.827502829991226
X5802,0.829711835515658
X6636,0.830856778088074
X5716,0.831951177563838
X6660,0.832848118346777
X6527,0.833472104336
X6962,0.833929510662471
X5977,0.834338978956619
X7128,0.834472442288647
X5933,0.836581765508457
X6639,0.836607323707973
X4848,0.839455995553836
X4802,0.839463720428179
X5656,0.84136627967132
X6954,0.84140318813079
X6373,0.842776282238068
X4793,0.848174330239523
X5614,0.848390404491481
X4951,0.848631371824515
X5960,0.851379456973105
X6641,0.851736106027516
X7279,0.852006043886337
X5454,0.852517252440439
X5594,0.85264272533444
X6038,0.852811124792311
X7371,0.852883617897576
X5554,0.856245588643871
X6652,0.858390400173615
X5163,0.86248344780486
X4992,0.863622426938459
X5034,0.863869236339628
X5699,0.863906719236035
X5280,0.865588637457681
X7273,0.866225161915456
X5434,0.866980292111883
X6238,0.867042877396683
X5090,0.868360301592319
X5464,0.869092818702664
X6004,0.87179081792752
X5200,0.871968724270132
X6559,0.87243457114473
X6563,0.873300439206612
X4942,0.874857884899175
X5990,0.877679928468841
X5427,0.878334471821769
X5116,0.880463205519904
X6496,0.880718875227318
X6620,0.881745853958701
X6034,0.884820764336662
X6405,0.885736757430162
X6860,0.888089475150491
X6026,0.888666993218028
X5858,0.889867552272103
X6439,0.892498328133675
X5857,0.892541368845715
X5463,0.894487259734134
X6717,0.894796873428415
X5599,0.896368322432609
X5333,0.897819856928625
X5620,0.898656459796306
X6420,0.900368244309761
X4932,0.902423880021726
X5162,0.902516228512009
X5849,0.902667861315677
X6383,0.902786653249616
X6494,0.906568931164072
X6036,0.908064250397208
X4893,0.908924324562629
X5772,0.909198424360915
X6320,0.909741408494422
X6460,0.911505356744684
X5639,0.911702804538433
X6130,0.914050066981669
X6914,0.914130773206447
X5264,0.914462750286596
X5343,0.916810224981826
X5922,0.919579918338419
X7313,0.920342154440611
X6450,0.920569349749222
X5840,0.920591247081837
X5945,0.92113034883928
X4954,0.923302044395576
X6295,0.924203898074169
X6041,0.925529452535202
X5865,0.926316277214959
X6667,0.927380744294522
X5910,0.927640106092143
X7029,0.929629150754899
X5428,0.934904747709249
X6538,0.935568810235177
X5921,0.937633791817346
X6924,0.938175401387297
X6779,0.939354861001445
X5430,0.940557742375315
X5702,0.942101965920783
X6533,0.943080419357278
X6363,0.943451871434742
X5326,0.943896029356076
X5596,0.944176698037157
X6528,0.945300115688129
X6825,0.945823211285459
X5426,0.947708207969139
X6883,0.947757787497816
X5664,0.948046805339847
X5138,0.949714371241003
X5328,0.950060115955973
X5406,0.952985009153768
X5177,0.953297101743073
X6110,0.953581763583959
X5853,0.95844021308802
X4527,0.958756489108913
X5449,0.959069279998324
X6487,0.96148733918379
X6298,0.963688460625605
X6913,0.966945799940321
X6299,0.968382788594098
X6051,0.969746992841904
X7333,0.970779107176054
X6003,0.971770033415142
X6139,0.975721530335995
X6500,0.980920556207941
X5355,0.981391894200984
X7324,0.982746730950555
X5919,0.984505157755096
X5940,0.989723985573775
X7572,0.99052572963736
X6492,0.99394704256676
X6875,0.99808280622777
X4989,1
